label,content
ham,reached eh tomorrow i will go to school to scan my photo
ham,How's everything?
ham,Im up.
ham,Hey when u wanna meet at backgate
ham,You call times job today ok umma and ask them to speed up
ham,Yay!! Yeap!!^^
ham,K da:)how many page you want?
ham,<#>   <#>   <#> . But not sure he confirmed not
ham,My school friend
ham,"yeah! Six thirty at t1, row five... You all check in first la... I got stuff at sch first then i come over..."
ham,"Only you went offline, ryan was still online! The sms thing waseveryone I was smsing ._."
ham,Ohh okay!! (: (:
ham,I dun noe...depends on whether papa  is using the car or not andwhether he allows me or not lor...
ham,Gan! Come my room in  <#>  mins sorry I'm late got no time le!!
ham,I wont get concentration dear you know you are my mind and everything :-)
ham,:D I dun know how to walk there btw._.
ham,Oh can pass the  <#>  bucks to Sophie btw? Thanks!
ham,Hi elfie..tis is my num 97615390
ham,I sms everyone alr...haha...
ham,Ooo okay! But I thought we did in the lit review liao? Or the details is it?
ham,When you came to hostel.
ham,Pani sb balti me bhar kr rakh lo.
ham,Haha I don't postpone one. Nobody go eugene and I will still go. Uwant another one then go organise.
ham,Now me Ronald loo and Shaohao one team
ham,t always revolve around you
ham,India took some great catchs :-)
ham,Thr is no bird in it ..
ham,From?
ham,Yeah I angry you. You pms me lo.
ham,Yup why
ham,Haha yup. Come over now.
ham,Who ask you to be lazy..
ham,Forgot pass to u.... Gg
ham,Good. No swimsuit allowed :)
ham,The one who ponned? LOL
ham,That's good... Virginia sort of implied I might've been able to dothat if I needed
ham,Zzz if rain do wad siaz
ham,How many times i told in the stage all use to laugh. You not listen aha.
ham,LOL HAHA THEY DAMN RETARDED LEH DUN KNOW HOW TO SPLIT HALF. GO COMPLAIN TO TRF
ham,Haha yeah! I think I can call it my lunch! :P
ham,Yeah its some live steam thing o.o
ham,Block 221 Boon Lay Place
ham,hall Eleven. Got lectures le mah.èn forget abt complex nos etc. En like got lotsa wk-self one la.
ham,Will u be online later? I just now check my answer wif gh le lol
ham,Chal raha he?
ham,I will meet someone at 3pm
ham,U having lunch alone? I now so bored...
ham,ok... i need to look more closely at what uvwrite anw.. so no worry.
ham,Meow? How come?
ham,Haha thanks! Cannot I say u cannot go out without me =p... haha okarh just that I tink they twist the plot too fast le shld wait tillmaybe he compete with him after that then he become good guy...
ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
ham,Kay kerethes
ham,Oh ya... climb in or get another form frm monica?
ham,canteen
ham,u reach home  le?
ham,Got arh that time u go use the toilet there... so fast still saylate! I reaching soon only!
ham,Speaking of does he have any cash yet?
ham,Ok. You're early!
ham,Hey i cant stay out late tmr night...
ham,Huh. If wont finish today that means i will present on monday leh... So bad? If i didnt have to present i think i will pon too?
ham,i m in home
ham,Then wat u doing? Bored? No wonder so crapy...
ham,Sry andrew. Accidently pressed. Tc *CricInfo Alerts! Type CRICKET & sms to  <#> . Cond apply*
ham,No u just have bad eyes.
ham,"Al d vry best 4 d exams,tc bs"
ham,How long more?
ham,Hmm...  <#>  plus then leaving school.. nvm ba. Haha
ham,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANY
ham,"Tragedies of boys' Life: 1.Gud girls r Not Gudlooking:-( 2.Gudlooking girls r Not gud girls:-P 3.Gudlooking & gud girls r not single:-D 4.Gudlooking,gud & single girls have strong Brothers:-> 5.Gudlooking, gud,single girls without brothers will treat u as her brother. Struggle hai Bhai log...."
ham,violyn y u so quiet?
ham,"Hmm.. Yes can pull up one especially after u cleared those killermods. Haha. Breadth mod ar, i also not very sure. I haven't look intoit yet. CORS also hasn't start, no need so kan chiong lah."
ham,"Oh oh, no one alr?"
ham,Yupz... We all went... Lotsa pple were there to send her off too... Nothin much happen la... How r u over there...
ham,Van here. We dont kniw where to go and what to do leh. Any idea?
ham,Caw! I'll find your colour!
ham,Sree now
ham,No sentiments.
ham,Hmm because I wont be going down to astro next week too. Tuesday can eh.
ham,Ok sweett. I love u too
ham,oh ya btw... ur hair colour looks nice gal
ham,Ya damn and that stupid woman needs to get fired...
ham,Heh today your lesson until what time?
ham,Sig! How long ll you be there?
ham,Can you call me
ham,"m not working today, need a break n go shopping... E rest, when they free?"
ham,Alvin. Oac.  U coming to the gathering this sat?
ham,Haha okay! You finish le text me bah.
ham,Haha chey. Good stalker instead eh. XD
ham,"Ohh okay! all the best k :D hahaha I know when your bday is! Justasking if you wanna donate on your bday! Hahaha yes I think itsMaxwell food centre that has the damn good prawn noodles! Quite ex forhawker food, but I think quite worth it coz the prawns are damn big!Ooo okay! I'll jio him! (:"
ham,"Hey did ü apply to hall, btw, do ü noe how did mich n gen do?"
ham,Halooooo.we meeting at nite online for interview yeap? 8 pm?
ham,So when is your driving test?
ham,"Aiyo... Go out again ah...Cant la, v tired..."
ham,"Hi u wait awhile, jack is on his way soon. O u wanna go dinner first. Sorry"
ham,Hahaha you dunno the theory meh! Like for example you will be unluckyuntil a point where you cannot get any more unlucky then you willbecome lucky! Nights! Stop replying!
ham,Did u ask her wen c l return
ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
ham,*go
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
ham,"Andu clement has cum,he's asking of u..Cum soon"
ham,Got arh I solo so many song T.T... so ke lian u must cook honey lemonfor me lol... wa lol they din Chase u all arh so good... then earnback the change Mic time lo lol
ham,Thanks... same to you too... happy  <#> ! All the best for the new year!
ham,Ok at basement rite?
ham,Eh sorry...Mit on thurs k. Sorry ar...
ham,"As in, his posture looks like that!"
ham,Wah okay very far.
ham,ll b at terminal 2...
ham,Ahh sorry I just left the house! Sorry sorry I overslept><
ham,"Hi, i replace it with new woundplast.. I brought some from home.. Thanx for caring dear.. I think i have to wake up all the nite to complete the assignmnt :( .. Good luck with ur asignmnt too.. Gud nit"
ham,I dun have any lobang.... Thgt u workin in bank...
ham,"You ve LIC book, and any book for microprocessor? Atleast any one?"
ham,"I be there ard 1230. Ryan,ron n shuhui haven told me their time"
ham,That was evelyn who typed that lol
ham,Deacon only ma. Prob won't counsel so much. More like be the fall guyto lead new projects haha...
ham,<#> mins max.
ham,Wish you a happy prosperous new year . Kajaa
ham,Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?
ham,Haha fat fat arh T.T... u shld pei me eat sushi! Haha.... no worryarh April we plenty of time to eat lol we go eat and study there
ham,I wear ur shoe ah...
ham,You think too little of me. I'm disappointed.
ham,Dont forget hor now wat time already
ham,"Only one place has it, and its holland v. U have problems gettingback, or getting there?"
ham,Oh ya. Can come down  <#> '
ham,"think mayb now lor, stay here also unproductive"
ham,Thks :D
ham,Just nw i came to hme da..
ham,Haha I dont know by when I need to give them the numbers so you stillgot time.
ham,Haha k my mum call me ah wei too. All the best for the trip.
ham,WPR is  <#> . YPC is  <#> . RCD is  <#> . YPCH is  <#> . YPB is  <#>. WPB is  <#> . From ulu pandan cc.
ham,My day was ok. Lea mly 25 f. W ur frm? Work or study?
ham,Yeah lynette's buying stuff with leslie tmr.
ham,Nite nite bblp. Lov u!!
ham,S:)no competition for him.
ham,"Also, Windia or Bellocan?"
ham,*luks at dar wif kelian face* Coz I scared got blood or cuts... Me fell outside downstairs my blk.
ham,Maybe they llopen next year
ham,Thank you :-)
ham,Hi. Just wanna wish you a merry and blessed christmas. Hope all your wishes come true this christmas! MERRY CHRISTMAS!
ham,Dear i love u smuch. Kisses
ham,Do you think you can design one?
ham,Colin... dun worry just now at bk I got tell him... but I din tellbang his part lol
ham,Ehhh yeah? You overslept right
ham,Jay says that you're a double-faggot
ham,Have u watch infernal affair 2 ? Want to watch on e weekend? Xyan is considering.
ham,samrat where are you now?
ham,Hi da pls reload my number da.have no single cent..bye.god bles u.. Virginie *A/L results on your mobile - sms EXAMS <INDEX No> to  <#> *
ham,Joanna got scammed. I warned her about it a week ago but she blew me off. Tsk tsk tsk
ham,Häha... I wanted to take ùr watch... B grateful i din... Hee...
ham,Yes aunty. Eat already. Very nice. :-)  my mama also say nice
ham,"Hiya, great to hear from ya. Actually just gottem home, from a few days of chalet at sentosa. Very bad case of sunburn, so tired. Talk to ya tomorrow? Night :)"
ham,"""Heart beats are skipped once in a while.. Memories can be kept in a file. But my face never misses a smile, wen ur name flashes on my mobile... Gud mrng..:-)"
ham,K.cya darling...
ham,Haha alright be careful on your way eh. :-)
ham,In the evening???
ham,"My most precious girl, lg go slp le. Wan an bvlp"
ham,Hw r u?
ham,Wel u did woke up early today... so what did u had for lunch?
ham,Achacho :( I ll come over tonight after class. No meeting today. Takecare till then!!
ham,Just report in fbo lor
ham,"im sleepin, jus woke up.. vry sian oso. wad r u doin now?"
ham,Den we go on a day when u can make it..When is ok wif u?
ham,it's alright. i'll help u see..  hmm. the ITE  courses mostly requireenglish pass. tmr we see and discuss.
ham,<#>  that's his phone number. Thanks!
ham,Just come home. I don't want u to be miserable
ham,"Oh... Thgt u slp early one... Readin harry potter, finishin e book soon, yeah..."
ham,Wish u a very merry christmas andrew:-)
ham,Anytime!
ham,"I have one  <#>  x  <#>  pcb, but i ran out of NaOH i see if it's possible to ask scilabs where they get from"
ham,Yesh?
ham,Lol.. ok.. later I go print..or u want insert cover page first? Iprint  double sided? Or u want single
ham,I tot u reach liao. He said t-shirt.
ham,I HEARD THE SALE THING
ham,Hi there.
ham,"Hi rebecca, next week tue is chinese new year eve. Do you want toshift next week tuition to some other date?"
ham,Hey I was going to msg u.. I can't check now. Attending funeral wakefor my grandfather.but I think shld be soft copy..  u eat too fulltill sick ar
ham,Did you reach home
ham,"I haven asked, will ask everyone later"
ham,Now on my way home already...
ham,s over... My hall won one award
ham,Sian. can't risk my other subjects lah. Oh yah i'm not going to signinto msn until after exams haha really running away from societyheehee
ham,"Hi, I'm interested in knowing about your advertised Villa Verde unit.Can you tell me the house number and street, and approx built in area?Thank you, Min"
ham,Hahaha she says if abbie signs consent form should be can pay for them!!
ham,m with driver. where u want to meet me.
ham,so what your parents say?
ham,m on e bus already. Almost reaching. Er... Meet ü near lt 26 can.
ham,"Babe, I need your advice"
ham,Post! Perfect! They're both dysfunctional!
ham,What shld i send?
ham,Hey amy! My internet is down. I don't have access to my email. Howar? Any updates for e mkt case write up?
ham,Get something done.. he isn't very happy :-)
ham,Are you able to come this friday?
ham,"yea.. think tis prod quite gd.. hee, u so free sat noon accompany me 4 a while? we hav lunch then go listen.no obligatn"
ham,Haha.. Hey..
ham,"where are u now, I miss you."
ham,Lucky I got someone to consult!
ham,Lol it's frightening leh. Later in the future I also like tht. T.T
ham,"Hi, i finish with your website, except for the home page"
ham,"Btw, are you in Detroit?"
ham,Sure. C u later.
ham,Wherre's my boytoy ? :-(
ham,I'll try to send u what i've done in an hr time. Need your help for ecase analysis part. Paiseh. Got a v bad sore throat.
ham,ll be helping her out on some of the days. hope to see you all there.
ham,Great see you!
ham,"Yeap, just did.."
ham,Oh lol how much? V ex rite
ham,"haha, are you at ntuc?"
ham,Im on my way. What you want.
ham,Hahaha alright
ham,Yea he send already. No pro.
ham,DO NOT B LATE LOVE MUM
ham,Lol stay so near still lateeeee.
ham,At home..
ham,U all r getting lazy... But no need to go very early wat... Juz reach ard 12 can oredi wat...
ham,If no tuition u wanna come??
ham,Mm what special
ham,"Isn't that bad for my heart heehee! Haha haiyo you really love himalot sia haha! Haha dun need, if you are having chalet should enjoyyourself to the max so just sms me if really free okay! Haha I sleptand when I got up just feel damn weak haha!"
ham,Hi carol rehearsal from  <#> pm toda. Pleas b der n on tym toda.Thanks.Tc. God bless. Hav a great day *CricInfo Alerts! Type CRICKET & sms to  <#> . Cond apply*
ham,"Den still dun grab tt sugardaddy... Haha, den u dun have to work liao... 4 months ah, okie la, 4 u nt bad liao lor, seems lk will last longer ah..."
ham,"Hi Stewart, today at  <#>  ok for villa verde. Let us know where weneed to meet. Thanks. For Warren, Sunday is better."
ham,Haiyah... It means it was the same time as me...
ham,Bingjie LOL. ohh okay then I'll tell ryan not to come!:D
ham,Haha will be rich in the future my queen lol... Wahahahah! U all soxing you ling xi one lol... u can snack until u fat fat le
ham,I got the graphs workin n summaries. Dont stress we can figure u out. I jus made silly mistakes that I shld ve known.
ham,wa... ur office at tj pagar? i saw bee hian just now thrre
ham,Hey remb to help me get the colourful map if possible... thx
ham,dear i zipped one to put in ur main dropbox folder. see which syncfaster. i go bathe first. u mayb can eat first
ham,Choosing me is a personal attack lei...I need counselling...
ham,Friends that u can stay on fb chat with
ham,Have u come 2 room?
ham,s movie still on?
ham,Lols he got Chinese. Okay set cya
ham,"Chu-bra is M <#> ?! Outrageous, I must say."
ham,Yea isit? I reached the tutorial room nobody?
ham,National day need stay home amen. Buy stuff back can le
ham,Anything lor but toa payoh got place 2 walk meh...
ham,Haha. No problem. U done le email me lor.:-)  I tmr go school thenprint. So u got till tmr afternoon to chiong. I shld be looking forher between 2 to 4pm
ham,Midpoint orchard.
ham,ok u 2. Gd luck 4 yr exams!
ham,But I feel bad x.x if I didn't ask you then it wouldn't have turnedout like that!
ham,Where is my baobao
ham,"Lol okay dont go shopping. Save money, I buy the rings for you at bkk."
ham,Im having class leh.
ham,t b hm for dinner tonite k...
ham,Lol you drinking tonight eh.
ham,Sig. I am performing da lifesig
ham,Yes.mum lookin strong:)
ham,): those going cp also ._.
ham,Vishesh has flash project.. he'll contact you..
ham,Sms me when u are ready
ham,a white lie man can do any kinds of worst work
ham,Wot the hel?
ham,"No la the previous committee dont wish to do the camp, so I do eh haha."
ham,Yay! Ya. U reach le den i bring umbrella for u
ham,Dunno? Lol
ham,m in nus sci... U leh?
ham,Whenever yo
ham,No se. 1? 2?
ham,"I want to pack my chinese stuff, wow they really not sleepingtonight! Sorry did I wake you up?"
ham,Lol who knows? My own aunt who I see like 5 times a year knows more about where I worked. This is why I play jokes in my mom.
ham,LOL VERY GOOD XD then they'll be like wth so many submissions atonce! Hahaha!!
ham,Check audrey's status right now
ham,Okok..  <#>  :-)  thks
ham,Hw to send dis?
ham,I don't particularly have Passion. Plus not good at anything too. Denjus wanna train and play. End up train halfway always got prob nidstop. Zzz jus nid to pick myself up agn
ham,Thank u andrew.. Very nice of u 2 hav come.. Who els came with u?
ham,It took Mr owl 3 licks
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da"
ham,Eh. Not yet how ar..
ham,Any day will do for me. thanks
ham,"Yup boarding soon! Two plus 3 handcarry, I bought the shiroi koibito,rmb Popo bought from hokkaido? :D left 5k!"
ham,I always chat with you. In fact i need money can you raise me?
ham,s a kb lesson tonight
ham,Pra 4 the wed 2day at  <DECIMAL> .
ham,Lols I can't go ps
ham,"Wa why you say luckily? Aiya dream girl of course is highexpectations what, just because someone don't meet all these doesn'tmean I won't like her what. Night cycling now from east coast toschool. Butt pain woohoooo"
ham,"Angel: sim i elder than u ,u mind chat wif me."
ham,R we playing hoops saturday
ham,You're the apple of my eye! Haha ohh wells!! When you come must tellme okay!! I go find you (: (:
ham,0k jaan
ham,"Ohh, meet at  bb?"
ham,Neva la... No time...
ham,Ehh sorry can I go toilet first? Got stomach pain x.x
ham,Oh right I wanted to say my knees damn pain!
ham,Ms phua! You all can stay in your room. Later meet lt <#>   <#> pm.
ham,I can't watch 8 til Wednesday... aarrrgh
ham,So need me to go back?
ham,"Heh hope im not too late, happy birthday to you! :D meet up soon alright!"
ham,Help bring fibo shirt!
ham,wah...ok
ham,"Hey, i'll get back to u asap. Haven't start working on it. Haha."
ham,Whts this
ham,Crazy defntions: 1.Laziness? Asking lift 4 morning walk 2.Craziness? Get blank paper xerox 3.Honesty? Pregnant women taking 2 tickets 4.Dehydration? Cow giving milk powder 5.Fashion? Lungi with a zip 6.Hope? A  <#>  yr Old person purchasing a life time sim card 7.Fact? Ur smile 4 my sms
ham,ok. call me when you reached. elevators position all changed already...
ham,"Your prince's watching a movie with Dicaprio called Body of Lies. Faith as a girl? You must remember that I am being charitable,not that you deserve it! Wahahahahaha"
ham,Wads*
ham,Ah? Sch stuff? You are joining the groups as helpers eh.
ham,"Nah, I'll be dramatic about it. ""WellsFargoBacon"" will be it"
ham,Hey you received my message?
ham,U wanna go pengarang from  <#> aug?
ham,Who is this?
ham,Piggy call me once you r free.. Need to talk to you..
ham,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again"
ham,hi.. didnt know u hav that name.. hee
ham,Neh gaming :))
ham,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola"
ham,Good lord what I'm moving around in the NYGH compound (for the first time to boot)
ham,Macho brin d windows xp cd 2marw wn u cmin.bye.t.c.r a copy f dat s fin f posibl.g.b *Send D2D SMS @ just  <#> cents with Budget SMS!*
ham,"Haha... Sounds crazy, dunno can tahan anot..."
ham,Lols yh sj not in?
ham,Okkkk cya
ham,Fa sure :-) yo were there at home before two weeks na :)
ham,:D dynamite on class  <#> !
ham,i ll never do tis 4evr :-P
ham,M 29 u!
ham,Nahi bs apki meharbani
ham,"I oredi cleared once, he still wan to mess up wat to do..."
ham,Haha yeah I did! :P hahaha okay (: going to woodlands now!
ham,Nope. Not yet.
ham,"Going back now haha, we forgot Hilda tay"
ham,Lol I completely forgot about it til yesterday when we went. It was my first job. I should have kept it til I was old enough to drink :/
ham,LOL BUT WE WON'T BE ABLE TO SOLVE IT.
ham,Oki.night might :-)
ham,Is xy in ur car when u picking me up?
ham,Hehe bytheway meri nind gayab h0gai agar apko ninni nai alahi to th0di jaan pehchan ho jae:-P
ham,"Anna got the reload.thank you. *Activate RingIn Tones,type RING & send to  <#> -Cond.apply*"
ham,Sry dear.. :'( time pass so fast
ham,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls & get closer.. GOODNOON:)"
ham,am at home
ham,Haha wow okay! I'm waking up later and later in hostel!): hahawhat!!! Tell me tell me!! Haha see:P and you shouldn't have eatenchips! Hahaha yeah so cool right!
ham,"Hmm, do you have any idea what historical example I could write aboutbesides Thomas Edison on the topic of success coming from hard work?"
ham,Rohit now.
ham,"Up 2 u, if u wan 2 look around then i wait 4 u but try not 2 late."
ham,So reply to his email.
ham,At what time are you coming.
ham,Wht u will have in dinner
ham,Ny yet
ham,Haha yup!
ham,Thats cool! I am a gentleman and will treat you with dignity and respect.
ham,Bout 5 meet pool and swim le eat go back
ham,Haha okay. What should we do on saturday?
ham,"Haha.. Okie... Juz hope he wont come tmr... I wont b so unlucky one... Hiya, cya tmr den..."
ham,Ibored.
ham,=( =( =( what if we looked online a bunch at my house or something?
ham,Haha maybe he is having lesson... or hanky panky-ing in hostel lol
ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me"
ham,Hi:)did you asked to waheeda fathima about leave?
ham,Still at home but leaving soon be there in  <#>  to  <#>  lol you estimate lah
ham,Hehe hasu i stil l0v u yaar.. Maybe we cnt eva meet bt stil i wana c u.. N hate makes l0v str0ngr..
ham,Then ur physics get a-?
ham,hey baskin robins is open today!!lets get some..
ham,ll quit my job at e end of tis month... So sian of workin oredi.. U still workin?
ham,Hahaha what! don't you have the conv thing!! OMG ACE IS DAMN FUNNY HAHAHA
ham,How is ur paper?
ham,Yeap just ended! Walking out of sch now! Should I take  <#>  or mrt?
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall & send this to ur frndZ & See how many miss calls u get. If u get 6missed U marry ur Lover.
ham,I send the print  outs da.
ham,Bro there is some updates. Go have a look. And comment me.
ham,LOL YEAH HAHAHAHA HIS TIE
ham,So wat time gym
ham,how are you? I miss you!
ham,Minimalist syntax!
ham,You received my messagr?
ham,I tot by  <DECIMAL> ?
ham,Gud mrn!
ham,Wat u mean Oo
ham,Dexters first dialogs..
ham,dude! tune in to channel 5 now!!!
ham,Call me urgnt
ham,Mummy ka syrup lana hai jo doctor Sama likhi thi?
ham,Want go swimming tml morning?
ham,m eatin too much n puttin on weight...Haha... So anythin special happened?
ham,It does!!!!
ham,i ask ard...wait ar...
ham,Haha okay^^ eating breakfast at t3 b2! Are you on the way home?
ham,RC  <#>  =  <#>  Loc SMS free. Know fun and positive facts about Urself with your Date of Birth. SMS DOB (Your DOB) to  <#> . Eg.DOB  <#>  Dec.Charges Rs.3/SMS
ham,Nvr log off la... Juz move e screen only...
ham,Ahh omg can read the super long sms? It's in there somewhere:D
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
ham,Erm weekends only sat free lo
ham,I go see see.. but most likely if u cannot find then I also can't find..
ham,It's not!! I'm back!
ham,Oh did you charge camera
ham,Yes.. now only saw your message..
ham,"Yeah! Haha damn random, they wanna buy jeans for my bro! Haha whereis that?? My mum occasionally does ah, but cook not as nice as mydad!"
ham,"oh... yup, doin account tut now..   i think bukit panjang is goin to rain soon. hav u decided to go out at wad time?"
ham,Ahh so are you coming?
ham,Hi. I'm abt halfway through. Will update the files by 9am later. I amonly free in the evening today. Thx
ham,Haha I had breakfast there:D now just reached home!
ham,Oh yea...u still have the essay u wrote for sss?...if u still haveit...can email to me or not?....thanx a lot...
ham,So far ~~ why should I carry your bag!!!
ham,i am dying of boredom at home!i need a job!arghz!any recommendations?
ham,He very obviously dun want to join Steffi.. hah. We just Jia more youbah.. unless Steffi want go other group or I go find random ppleagain. Haha
ham,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit...
ham,Try to do something dear. You read something for exams
ham,"I'm bringing a 2m long paddle home, maker space for it:D"
ham,Okayy its fineeeee :)
ham,K.k.this month kotees birthday know?
ham,Nah believing this is dangerous. Skepticism is definitely the optimalmindset here
ham,Wat time? I got class dinner. Mayb can rush
ham,Caaaaaaw
ham,So do i
ham,hey wad time is everyone coming?
ham,Have ur tablet
ham,Papa kiul pahuch bhi gaye.
ham,"Runuwal nagar, siddhivinayak bldg, c wing room no7d manoj chawan :  <#>"
ham,Anytime? I free now.
ham,"Good luck, try scientology."
ham,Asp out airum.
ham,Syntax is hard lol
ham,"I want to show you the world, princess :) how about europe?"
ham,Lol yeah saturday you got nothing right hahahaha
ham,Overslept 1 stop...
ham,"FUCKIN*, ARGH"
ham,Haha opps just woke up u reach le?
ham,2 drivers 1 large battery yeah. It's whole day i think :/ if i find a slot i'll tell you tmr morning
ham,Haha I was just about to sms you to reply me when you reach home! Somanaged to catch the bus?
ham,Prove it
ham,hello ritesh pls check mailbox
ham,Left dessert. U wan me 2 go suntec look 4 u?
ham,"s embargo... Ya, centro muz b 21 lor... Tmr go la, haven mt up 4 some time..."
ham,Haha but  <#>  mins omg! and no one called! Usually i'm the one whocalls Sophie and friend haha >< haha if I say it'll be so random! Andthey'll ask how you asked! Haha got to revise math! I'll bring italong if I can't finish later (: haha! now physics so I sit in front:Phaha srsly! Omg I can't imagine Raghav playing iPad hahaha!
ham,"LOL is it? Hahaha but I sure get owned by you all!! All I can do nowis lay up, is that how its spelt?"
ham,You gg Rachel's treasure hunt thingy?
ham,Haha ya lo dunno do wat also lol... ya I chosen Thursday de a lot lolcos I see a lot Thursday de... u Thursday wat timetable?
ham,Hi Andrew.. Pls send me Roshan's number i need to talk to him about the timing of the movie tomorrow. Thanks. Heb <TIME>
ham,"Ya, at yck mrt station. not havin lunch together, cos i now vry hungry, havin lunch.. Ü u eat oreadi? ur mum got cook?"
ham,Really!? Is that enough??
ham,"Please go ahead and start eating.  Rain heavy, traffic slow."
ham,Ohh o.o so hmm I bring court shoes along should be fine right!
ham,I see... Haha... Must go so high end saloon de ar? Lol
ham,"Hahaha!! yeah I will prefer to take in sem 2 also haha:/ haha yeah sotroublesome:/ what thing so heavy??? Ooo icic! I dunno what it's likehaha, timo tay used to play! Haha cannot concentrate):"
ham,"Fri can go 330 lesson ma... Maldives? Mayb sometime later, short of cash, haha..."
ham,Ok leh normal normal hahaha.interview leh.hahaha.
ham,Hiya do u like the hlday pics  looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
ham,Shope lo unara
ham,s aid sure
ham,m already at the busstop.
ham,"Haha. I haven't got the time to read the 2nd book. Okay i'll pass itto u man. Btw, i've created a FB acct, u can add me! Hmm.. I'll saymaybe only one out of five sections for the 1st bk is useful becoz itmentioned abt leadership. Haha."
ham,Dear in tech service area
ham,Thanks.....
ham,Hahaha lynette working leh. Mai laaa
ham,"Yaloh yaloh. I understand u're in a difficult position too. Becozinstead of being really surprise, we're talking abt a guy who is noteven there. Haha. I think we're really paiseh too. But alright lah,everything turn up fine! Very enjoyable lunch. I very scare u mistakenloh, then later don't want intro your friends to me liao! Wahahahaha."
ham,t rush.
ham,Tech svc
ham,yah
ham,Lol im sorry just now movies mah. Told you le.
ham,"Gd nite to u too, my young friend. 7 more days of adoloscence left wo... Sleep tite tite....."
ham,Okay. Can no problem. The due date for my report is  <#> th of oct. Haha.
ham,s ur 1st day?
ham,Yeah im supposed to deliver this on christmas. Haha if not I will getscolding.
ham,LNFL
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
ham,Oh they do? I didn't know.. wrong person to ask really.. hardly go to labs
ham,Haha alright :-D
ham,aiyo can go back anytime mah hehehe how much u selling?
ham,Lol nooooo. But I dont care. It's over. Muahahaha
ham,Hiiii good morning!
ham,I waiting for her. She's doing the allergy test! Haha.
ham,Hahaha congrats luna!!!!!!!! Don't tempt me leh!!!
ham,Thanks 4 e goodies! They taste really gd..Ü Happy Chi New Yr 2 u..
ham,Didi b0l na mahesh ko
ham,"Me 26, male, msg my hp now"
ham,Hahaha.laptop I dun mind just carry.put locker must go take again abit ma fan.4+ shd be ok ba.
ham,"s frm sci anyway... Juz read ur mail, so do u have any activities tonite?"
ham,"Hello! I'm going to bed, and just wanted to say I'm really glad                                   you're so patient, and I love you so much. Goodnight my loff"
ham,I'm at last second row left.. Less aircon..
ham,Tell them u have a headache and just want to use 1 hour of sick time.
ham,okay.. dont forget to eat. i love you too
ham,s y reply fast lor...
ham,Ok I'm reaching
ham,Ok.. haha.
ham,She's good. How are you. Where r u working now
ham,With boonyu sam sean jieshun sandra tan
ham,Hi guys..tina here. Anything sms me at 98745612
ham,<DECIMAL> E+ <#>
ham,s can b a big time sugardaddy k.Eh i feel abused...My bf n me last 4 4mths liao lei...Dun play play...Höhò.
ham,Tonite got dinner outside leh cannot.
ham,How u noe we diff lunch.. Mayb we same time.. Isnt it hard to find a job that will allow u to work for only 1 or 2 mths??
ham,All right cool sounds good! I love you
ham,where are you now? i'll pick you up at 7 pm.
ham,Yeah that might help. Be careful when removing the front panel. Mayhurt your fingers lol
ham,"No... Today is lect 21... Juz tt i dun feel lk goin to sch tmr, so wana go today...At 4..."
ham,Lol yeah did that already
ham,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
ham,Da Jie u if see this msg let me noe can?
ham,Hmm okay. So how?
ham,haha like real...wat makes u tink tat he will do my bidding huh?
ham,Thackray supporters r beating all street dogs. Do u know why? Bcoz they want dogs 2 bark in Marathi.They think BowWow is English
ham,Sian boy leh you.
ham,Okay can. This comm is for next academic year right?
ham,Jeffery sim! Saturday can go your house bainian and play cards?
ham,If i use his account wil the bill go 2 him or i apply 4 my own is better but how?
ham,Haha I forgot eh I think np orchard today got sell.
ham,Haha. I never intended to eat lunch before lecture. Nvm lah.
ham,Take food as u nd enrgy in evening to take tooth.
ham,Nothing ra comig r not
ham,Haha. Not back it up ar? I know their latest song nia. I'm so trendy. Omg.
ham,A/c No:鈥?? <#>
ham,t worry abt coming home early. Not expecting you to. Take your time.
ham,Haha. I was kidding lah. Yaloh. Yaloh. I'll try dessert also. Tml uintro their zao pai cai ar. Haha.
ham,Hmmm dont think you can make it. Because gotta meet tt on Monday morning.
ham,Reach hm tell me k. Mug
ham,moreover here is near my school. U no pray?
